County,Voter Age
BARBOUR,82.2
BARBOUR,82.4
BARBOUR,82.4
BARBOUR,82.9
BARBOUR,83
BARBOUR,83.1
BARBOUR,83.1
BARBOUR,83.4
BARBOUR,83.7
BARBOUR,83.8
BARBOUR,83.9
BARBOUR,84
BARBOUR,84
BARBOUR,84.2
BARBOUR,84.2
BARBOUR,84.3
BARBOUR,84.4
BARBOUR,84.8
BARBOUR,84.9
BARBOUR,84.9
BARBOUR,84.9
BARBOUR,85.2
BARBOUR,85.3
BARBOUR,85.4
BARBOUR,85.5
BARBOUR,85.8
BARBOUR,86.3
BARBOUR,86.4
BARBOUR,86.6
BARBOUR,86.8
BARBOUR,86.9
BARBOUR,87.1
BARBOUR,87.1
BARBOUR,87.6
BARBOUR,87.6
BARBOUR,87.8
BARBOUR,87.9
BARBOUR,88.5
BARBOUR,89.4
BARBOUR,89.7
BARBOUR,91.4
BARBOUR,91.9
BARBOUR,93.2
BARBOUR,95.7
BERKELEY,18.2
BERKELEY,18.2
BERKELEY,18.2
BERKELEY,18.3
BERKELEY,18.3
BERKELEY,18.3
BERKELEY,18.4
BERKELEY,18.5
BERKELEY,18.5
BERKELEY,18.6
BERKELEY,18.6
BERKELEY,18.6
BERKELEY,18.7
BERKELEY,18.7
BERKELEY,18.8
BERKELEY,18.8
BERKELEY,18.8
BERKELEY,18.8
BERKELEY,18.9
BERKELEY,18.9
BERKELEY,18.9
BERKELEY,19.1
BERKELEY,19.1
BERKELEY,19.2
BERKELEY,19.3
BERKELEY,19.4
BERKELEY,19.4
BERKELEY,19.5
BERKELEY,19.6
BERKELEY,19.7
BERKELEY,19.7
BERKELEY,19.9
BERKELEY,20.1
BERKELEY,20.2
BERKELEY,20.2
BERKELEY,20.2
BERKELEY,20.2
BERKELEY,20.2
BERKELEY,20.3
BERKELEY,20.4
BERKELEY,20.4
BERKELEY,20.4
BERKELEY,20.5
BERKELEY,20.5
BERKELEY,20.6
BERKELEY,20.6
BERKELEY,20.7
BERKELEY,21
BERKELEY,21
BERKELEY,21.1
BERKELEY,21.2
BERKELEY,21.2
BERKELEY,21.2
BERKELEY,21.3
BERKELEY,21.4
BERKELEY,21.4
BERKELEY,21.5
BERKELEY,21.5
BERKELEY,21.9
BERKELEY,21.9
BERKELEY,21.9
BERKELEY,22.4
BERKELEY,22.4
BERKELEY,22.5
BERKELEY,22.5
BERKELEY,22.5
BERKELEY,22.6
BERKELEY,22.6
